date,ret,r_m,total_MV,PB,DivYield,PS,open,high,low,close,volume,turnover,BIAS,CCI,EMV,MA10,MA20,MACD,MTM6,MTM12,RSI,TRIX,VOSC,VRSI,VWAP
2016/1/27 0:00,-0.0030417000000000005,-0.006591999999999999,-0.23983924183239194,0.26766065910000003,-0.596407025,0.1273818921,0.3049626970771005,0.36489355725496014,0.1947260016433038,0.3431268220072209,0.05424622696006676,0.8504030314,0.03396058260000002,0.08046475709999996,-0.6917686259,0.14611240390000002,0.19696775160000002,-0.5389901368000001,-0.48118491179999995,-0.5898058947,0.2816649542,-0.6772972445,-0.2398732206,0.05631336029999998,0.15247598810000002
2016/1/28 0:00,-0.06414610000000001,-0.03528,-0.36014261239096207,0.2405639324,-0.5800162813,0.11369288890000004,0.2938586984627891,0.29880652261090906,0.20562685338125938,0.18762456865374239,-0.2583594354972805,0.7984223438,-0.21166480319999997,-0.3438904222,-0.44366489619999994,0.1434259997,0.18072115000000002,-0.5112085035,-0.35654139090000003,-0.6081598005,0.0717893312,-0.6574531222,-0.2026453438,-0.2306774191,0.1455300761
2016/1/29 0:00,0.0533737,0.034945,-0.2575142097955062,0.2540029232,-0.5958666989,0.1242523052,0.18025677138562027,0.3177991158652211,0.18377959763008386,0.309140404155572,-0.022404405114898773,0.9243932113,-0.10053609119999998,-0.17621721899999998,-0.3976087324,0.15340684840000002,0.15048433530000002,-0.49719975429999996,-0.21850401269999997,-0.6013071776000001,0.18180967299999998,-0.6296226152,-0.1625356123,0.263753756,0.1378559554
2016/1/4 0:00,-0.096128,-0.077069,0.4039434065795183,0.3879690361,-0.6588132547,0.16362996270000002,1.4755512831217898,1.4231753927684636,1.1834267306197277,1.111120750152147,-0.037454965181972846,0.8842377817999999,-0.4307684775,0.2441773419,0.33820275279999995,0.2883430712,0.2778226898,0.22570998150000002,0.2939247450999999,0.2755415108,0.07035582189999998,0.37107589649999995,0.09399434499999999,-0.2779991969,0.2931131754
2016/1/5 0:00,-0.0399382,-0.007818,0.32609605605186537,0.3584202687,-0.6302480799,0.12416753270000003,0.9173235091423487,1.0601760501386714,0.9125268514119416,1.0154758533847204,0.37922430780478,0.8498516008999999,-0.8671719447999999,0.0539288069,-0.0441694757,0.28557137059999993,0.2729109543,0.1879936949,0.27282632090000003,0.2622781378,-0.3004135593,0.29072293979999997,0.03542876999999998,-0.43262721439999996,0.23097817969999998
2016/1/6 0:00,0.0282468,0.02481,0.4020352599928877,0.35815055949999997,-0.6319540816,0.13250331910000002,1.0353887718707855,1.0526186918623002,1.0569683659587323,1.1015439241899765,0.013982438036414569,0.8306451225,-0.7865717841000001,-0.5331061525,-0.0900368594,0.2908907099,0.2732958683,0.11001517940000001,0.1366256811,0.2436378211,-0.31772590880000007,0.2365933257,-0.021347361100000017,0.016010320899999986,0.21710438130000004
2016/1/7 0:00,-0.0979677,-0.078372,0.11895143259623434,0.3581557567,-0.6223979111,0.12419744120000001,1.0222614333485514,0.9630142342536162,0.822810537415768,0.7613891233568494,-0.8778870528821798,0.6730547447999999,-0.9315023117999999,0.0071132596000000135,-0.10371179950000001,0.2932335675,0.278895753,0.00018154390000000298,-0.1442102698,0.2723154479,-0.115191329,0.17541052589999998,0.03295590759999998,-0.3531932335,0.20475365320000005
2016/1/8 0:00,0.0099189,0.016991,0.14465553778817009,0.337263643,-0.6166799032,0.11487875110000004,0.8365738004359574,0.8340083694449912,0.6174027686044117,0.788283037670631,0.15661555745263708,0.6644825304,-0.8651139136999999,-0.3875006327,-0.2942506182,0.2834252396,0.2763058032,-0.035108942899999995,-0.46241441910000003,0.1644541717,-0.4467104193,0.12635643019999998,0.06662731359999999,-0.5320767194,0.1818177586
2016/10/10 0:00,0.0238731,0.016345,0.28083714945561733,0.2702278661,-0.5797342562,0.12100493939999998,0.39149037479019616,0.3946817377674168,0.4324598449567822,0.4345892374238381,-0.2605381414275214,0.5054878353,0.06372243309999999,-0.04576215499999999,-0.35170899349999996,0.1672997212,0.1807390493,-0.3329192791,-0.16028334799999996,-0.2058689347,-0.1454656344,-0.49741979589999996,0.011883187199999968,-0.1726259605,0.1677733822
2016/10/11 0:00,0.005757099999999999,0.005471,0.302112873324304,0.2781148204,-0.5820848598999999,0.12948089129999998,0.431006744675419,0.4226996968702907,0.4686527101583121,0.45609111746405084,-0.30724822174331823,0.689010765,0.2160267931,0.1529234081,-0.01337705159999999,0.17558800970000002,0.17245076080000002,-0.30820556920000003,-0.06998055810000002,-0.24061928250000003,-0.0009462713000000123,-0.4433750692,0.08785193239999996,0.22153681549999998,0.16279438340000002
2016/10/12 0:00,-0.0020327,-0.000963,0.285781601873891,0.2805459788,-0.5790909713,0.12612154460000002,0.44579811370223965,0.40800284569699513,0.46772855304026495,0.4403369395482802,-0.35939653401045674,0.5648507488,0.005129740000000005,0.145516597,-0.0027789500000000023,0.1828155468,0.171511017,-0.3401496199,-0.09758764639999999,-0.23021390839999997,-0.09299820760000001,-0.45241866379999995,0.10871701889999999,0.05386143270000001,0.1652713322
2016/10/13 0:00,-0.0025232000000000006,0.001079,0.2835351204455904,0.2791513356,-0.5766162590999999,0.11364876760000002,0.4427714185219747,0.4120418634883947,0.4762858584491651,0.4378452539522705,-0.5493315264125729,0.3731592916,-0.1391624092,-0.019157695600000003,-0.04082157809999999,0.16740727560000002,0.16916687260000002,-0.3971002511,-0.0690071662,-0.2123267046,-0.2339483894,-0.43501716300000004,0.07505877339999997,-0.39002714060000004,0.17111290829999998
2016/10/14 0:00,-0.0012253,0.000274,0.28589835735579844,0.2749691627,-0.5741695663999999,0.11404965539999998,0.4373081459829152,0.4063118184404222,0.452014243430507,0.44123580950042973,-0.48574844588655175,0.4975882587,-0.1478795987,-0.1385361227,-0.2050928877,0.1589959833,0.169860811,-0.4064687404,-0.01386665840000001,-0.09417347700000003,-0.15575098169999999,-0.4548540996,0.0549121244,-0.40704328219999997,0.1635266383
2016/10/17 0:00,0.0006718999999999996,-0.008505,0.25605197131149515,0.2845054858,-0.6041493193,0.13868106930000001,0.4549162199932374,0.41575857128926,0.4478206569180231,0.4138968775457167,0.04409801691439604,0.45248527769999997,0.015084487299999972,0.07597502679999998,-0.0048613063999999985,0.1557967421,0.1672815301,-0.2975176916,-0.00908974170000002,-0.05383636799999999,-0.012200314600000007,-0.39286827869999996,0.016401145000000013,-0.2064500755,0.1868032313
