"Stkcd","Trdmnt","Mretwd"
"300833","2021-04","-0.018457"
"300833","2021-05","0.055145"
"300833","2021-06","0.051766"
"300835","2020-05",""
"300835","2020-06","0.482096"
"300835","2020-07","0.134080"
"300835","2020-08","-0.168736"
"300835","2020-09","-0.122369"
"300835","2020-10","0.047766"
"300835","2020-11","0.207161"
"300835","2020-12","-0.234450"
"300835","2021-01","-0.051411"
"300835","2021-02","0.056748"
"300835","2021-03","0.048874"
"300835","2021-04","-0.055225"
"300835","2021-05","-0.153846"
"300835","2021-06","0.053649"
"300836","2020-05",""
"300836","2020-06","0.526658"
"300836","2020-07","-0.066324"
"300836","2020-08","-0.045262"
"300836","2020-09","-0.085761"
"300836","2020-10","0.056536"
"300836","2020-11","0.008862"
"300836","2020-12","-0.189189"
"300836","2021-01","-0.128958"
"300836","2021-02","0.038029"
"300836","2021-03","-0.057604"
"300836","2021-04","-0.137653"
"300836","2021-05","-0.008789"
"300836","2021-06","0.111556"
"300837","2020-06",""
"300837","2020-07","0.614035"
"300837","2020-08","-0.053385"
"300837","2020-09","-0.077035"
"300837","2020-10","-0.123307"
"300837","2020-11","0.017783"
"300837","2020-12","-0.161490"
"300837","2021-01","-0.117238"
"300837","2021-02","0.235336"
"300837","2021-03","-0.121791"
"300837","2021-04","0.055797"
"300837","2021-05","-0.108318"
"300837","2021-06","0.080592"
"300838","2020-06",""
"300838","2020-07","0.052718"
"300838","2020-08","0.013199"
"300838","2020-09","-0.131034"
"300838","2020-10","0.167549"
"300838","2020-11","-0.120091"
"300838","2020-12","-0.184549"
"300838","2021-01","-0.115789"
"300838","2021-02","0.008333"
"300838","2021-03","-0.010626"
"300838","2021-04","0.038783"
"300838","2021-05","0.001980"
"300838","2021-06","-0.097166"
"300839","2020-06",""
"300839","2020-07","0.322939"
"300839","2020-08","0.020665"
"300839","2020-09","-0.049380"
"300839","2020-10","0.001344"
"300839","2020-11","0.033557"
"300839","2020-12","-0.209091"
"300839","2021-01","-0.092775"
"300839","2021-02","0.057014"
"300839","2021-03","0.002140"
"300839","2021-04","-0.115335"
"300839","2021-05","0.022694"
"300839","2021-06","-0.032106"
"300840","2020-07",""
"300840","2020-08","-0.164035"
"300840","2020-09","-0.040923"
"300840","2020-10","0.264770"
"300840","2020-11","-0.135813"
"300840","2020-12","-0.153153"
"300840","2021-01","-0.154255"
